job_name,job_request,position_label,job_advantage,description,work_addr,comp_name,comp_domain,comp_stage,comp_scale,comp_invest,lagou_comp_page,comp_index_page,lg_url
数据挖掘/算法专家-客户运营,20k-40k /北京 / 经验1-3年 / 硕士及以上 / 全职,广告营销<p>算法<p>深度学习<p>推荐<p>机器学习<p>数据挖掘,集团重点，待遇丰厚，业界前沿，技术发展,职位描述：<p>岗位描述:<p>结合阿里的大数据和算法能力，提供赋能商家或品牌进行客户运营以及uni-marketing品牌营销相关的个性化推荐、人群生成与洞察、销量与趋势预测、营销投放、customer journey设计、内容生成等决策与辅助工具。具体工作职责如下：<p><p>1. 算法需求开发与优化，包括但不限于推荐系统、运筹优化、文本挖掘、预测与决策等方向；<p>2. 透过数据分析与实验设计快速验证商业假设；<p>3. 深入业务挖掘有商业价值的算法应用并进行技术预研和原型开发；<p>4. 跟踪最新机器学习进展。<p><p>岗位要求:<p>1. 计算机、运筹优化、数学相关专业硕士以上学历，算法相关工作经验一年以上；<p>2. 熟悉 Java、C/C++、Python其中一种开发语言，有数据结构与算法的基础；<p>3. 深入了解机器学习算法如 LR、GBDT、SVM、RL、DNN、CNN、RNN中的一部分或全部，有一定广度；<p>4. 乐于深入业务，成为业务专家，并能把业务和技术做有机的结合；<p>5. 出色的沟通能力，能承受一定工作压力，喜欢自我驱动的工作，有ownership。<p><p>有以下经验者优先：<p>1. 广告或商业类算法项目的实际经验<p>2. 有搜索引擎、推荐系统、大规模机器学习框架、深度学习应用、运筹优化、NLP等项目的实际经验<p>3. 长期跟踪机器学习领域的研究论文,北京 - 朝阳区 - 望京 - 绿地中心,天猫,移动互联网，电子商务,上市公司,2000人以上,,https://www.lagou.com/gongsi/52840.html,https://www.tmall.com/,https://www.lagou.com/jobs/3274707.html
数据挖掘高级工程师,10k-20k /成都 / 经验3-5年 / 本科及以上 / 全职,数据<p>数据挖掘,五险一金 补充医疗报销 定期体检,职位描述：<p>岗位职责：<p>1、海量用户行为数据的分析挖掘，负责大数据业务、挖掘算法的设计、研发和优化工作；<p>2、负责项目需求分析，算法模型的构建以及数据分析模型开发、编写业务分析报告等工作；<p>3、依据项目需求或者产品研发方向，参与大数据挖掘平台相关技术的研究与开发。<p>任职要求：<p>1、本科及以上学历，具有以下专业背景：计算机、数学、统计学、计量经济学等；<p>2、2年以上数据挖掘及其相关经验，参与过用户画像，个性化推荐，社交网络分析项目，有过自然语言处理和建模经验的优先考虑；<p>3、熟练使用SQL，熟悉Linux，使用过Spark等分布式机器学习框架，熟悉Hadoop/HBase/Hive等大数据处理平台的优先考虑；<p>4、熟练掌握Python/R/SAS等分析工具；<p>5、熟练掌握常见的机器学习算法，包括但不限于：广义线性模型，决策树，SVM，关联规则，神经网络等；<p>6、有推荐系统相关经验，熟悉常用推荐算法优先考虑；<p>7、熟悉电信或者互联网业务、有BI项目实施经验者优先；<p>8、工作积极主动，具备良好的沟通能力和团队精神。,- 东大街下东大街段216号46层,思特奇Si-tech,数据服务,上市公司,2000人以上,,https://www.lagou.com/gongsi/4184.html,http://www.si-tech.com.cn/,https://www.lagou.com/jobs/2314901.html
数据挖掘,15k-30k /上海 / 经验不限 / 本科及以上 / 全职,数据<p>大数据<p>数据挖掘,福利待遇好，发展空间巨大，公司前景好。,职位描述：<p>岗位职责：                                 <p><p>1.负责基于Hadoop（CDH、HDP）平台架构的规划、设计和搭建；<p><p>2.独立或者带领团队完成各种面向业务目标的数据分析模型定义和应用开发；<p><p>3.针对海量的数据开发具有数据收集、统计、分析和挖掘能力的创新型产品；<p><p>4.基于MapReduce、Spark、Flume等的大数据开发；<p><p>5.学习和研究大数据技术最新动向以满足产品、项目的需求。<p><p> <p>要求：<p><p>1.计算机相关专业本科及以上；<p><p>2.软件基础理论知识扎实，具有良好的数据结构、算法功底；<p><p>3.精通Hadoop等分布式开发，如：MapReduce、Spark，具有扎实的Java／Scala等开发语言功底；<p><p>4.熟悉Hadoop相关各种开源项目，如：Flume、Hive、Hbase等，并有实际应用者优先；<p><p>5.熟悉Solr／Lucene开发，熟悉NoSQL数据库者优先；<p><p>6.对新技术敏感，有一定独立分析，技术研究能力；<p><p>7.熟练使用Linux环境下开发者优先；熟悉至少一种版本控制工具，如：Git、SVN、Mercurial；<p><p>8.有个人开源项目或参与开源项目者优先；<p><p>9.有代码洁癖和自发组织Code Review的开发者优先。,上海 - 虹口区 - 四川北路 - 溧阳路735号1号楼2层,Hypers,移动互联网,上市公司,50-150人,,https://www.lagou.com/gongsi/24102.html,http://www.hypers.com/,https://www.lagou.com/jobs/1890132.html
数据挖掘工程师（中高级）,15k-25k /北京 / 经验1-3年 / 本科及以上 / 全职,算法<p>数据挖掘<p>大数据<p>机器学习,团队氛围好，技术牛,职位描述：<p>工作内容：<p>1. 参与各类策略型项目，与团队一起用算法解决业务问题。<p>2. 参与包括但不限于以下内容：车源分级系统，个性化推荐系统，用户意愿度分级系统<p><p>职位要求：<p>—计算机、统计、数学相关专业；<p>—2年及以上的搜索、推荐、挖掘数据挖掘、机器学习相关行业的工作经历经验；<p>—对数据预处理、特征选择、模型评估及调参都有沉淀；<p>—精通Java/Python/Scala语言中的一种<p>—熟悉常用的分类、聚类、回归、推荐算法；<p>—熟悉Linux平台编程环境，具备Hadoop/Spark/Hive/Hbase等实际工作经验；,北京 - 朝阳区 - 北苑 - 中国铁建广场B座,人人车,O2O,D轮及以上,2000人以上,策源(B轮)，顺为(B轮)，汉富资本、中民投资本、新浚资本、普思资本、顺为资本、策源创投、红点投资等(D轮及以上)，红点(A轮)，腾讯(C轮),https://www.lagou.com/gongsi/17751.html,http://www.renrenche.com/,https://www.lagou.com/jobs/3504279.html
高级数据挖掘专家,20k-35k /杭州 / 经验5-10年 / 硕士及以上 / 全职,专家<p>资深<p>数据分析<p>数据挖掘<p>机器学习<p>人工智能,阿里巴巴，大数据，数据挖掘，发展前景,职位描述：<p>岗位描述：<p>1.带领团队通过业务分析、数据挖掘、机器学习、非结构化数据处理等方式，更智能化的解决公共安全面临的实际问题；<p>2，熟悉并梳理海量、多元/源数据，结合业务最大化挖掘数据价值，并应用于实战；<p>3.参与大数据业务商业模式的设计，探索大数据业务的发展路径，主导数据服务商业的发展；<p>4.带领团队研究前沿技术的发展，应用于实际业务；<p><p>岗位要求：<p>1. 硕士以上学历，统计学、计算机科学、数学等相关专业，扎实的统计学、数据挖掘、机器学习理论基础；<p>2. 具有丰富的数据建模实践经验，扎实的编程基础，熟悉各种数据挖掘算法及前沿技术； <p>3. 熟练掌握Hive\SQL，拥有海量数据处理经验，熟悉Hadoop； <p>4. 熟悉互联网安全或公共安全，有很强的商业敏感度，有前瞻性，善于把数据技术转化为数据服务； <p>5. 沟通能力强，丰富团队管理经验，为人正直，正能量，乐于面对挑战，具备钻研精神,杭州 - 余杭区 - 仓前 - 良睦路999号乐佳国际4号楼,橙鹰,数据服务,不需要融资,150-500人,,https://www.lagou.com/gongsi/165939.html,http://baike.baidu.com/item/%E6%9D%AD%E5%B7%9E%E6%A9%99%E9%B9%B0%E6%95%B0%E6%8D%AE%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,https://www.lagou.com/jobs/3262074.html
数据挖掘算法工程师,15k-30k /北京 / 经验1-3年 / 本科及以上 / 全职,数据<p>算法<p>大数据<p>机器学习<p>数据挖掘,中国最大的中小学在线学习平台,职位描述：<p><p>工作职责:<p>1、基于Tensorflow、Mahout、SparkMllib等主流框架，面向推荐、用户画像等场景的策略和算法研发；<p>2、能够结合实际业务问题，运用数据挖掘、机器学习领域的前沿技术，给出解决方案；<p>  职责要求:<p>1、计算机或相关专业本科及以上学历；<p>2、3年以上数据挖掘、策略和算法研发工作实践经验；<p>3、编程基础扎实，熟悉算法和数据结构，有较丰富Python/Java研发经验；<p>4、善于学习新知识，有一定的独立研究能力，对解决具有挑战性的问题充满激情。,北京 - 朝阳区 - 望京 - 望京绿地中心B座6层16层,一起作业网,移动互联网，教育,D轮及以上,500-2000人,,https://www.lagou.com/gongsi/36031.html,http://www.17zuoye.com/,https://www.lagou.com/jobs/2427915.html
数据挖掘开发工程师,25k-35k /北京 / 经验3-5年 / 本科及以上 / 全职,中级<p>算法<p>数据挖掘<p>大数据<p>机器学习,年底15薪，定期体检，加班补助，员工旅行,职位描述：<p>岗位职责：<p>1、结合业务需求，对数据进行深度分析，为运营和决策提供有质量的数据支撑；<p>2、负责基于数据的预测产品核心模型及算法的研究和创新实现；<p>3、负责采用 NLP/Machine Learning 等技术构建高可用数据模型；<p>4、参与预测模型、算法的产品化及工程实现；<p><p>岗位要求：<p>1、扎实的机器学习、数理统计理论基础，如决策树、SVM、随机森林、LSTM等；<p>2、扎实的编程功底，熟练掌握R/Golang/Python/C++/Java等编程语言；<p>3、计算机或数学相关专业，硕士及以上学历，2-3年数据挖掘和机器学习相关项目工作经验；<p>4、有过时序数据预测分析经验优先；<p>5、有高度责任心和团队合作意识，良好的工作习惯，严谨的文档规范，简洁明了的沟通能力；,北京 - 朝阳区 - 双井 - 百子湾路31-8号,皇包车,移动互联网，O2O,C轮,150-500人,红杉资本、经纬中国(C轮),https://www.lagou.com/gongsi/84656.html,http://www.huangbaoche.com/,https://www.lagou.com/jobs/4078498.html
数据挖掘开发工程师,15k-30k /北京 / 经验3-5年 / 硕士及以上 / 全职,资深<p>算法<p>图像处理<p>数据挖掘<p>机器学习<p>反作弊,年底双薪，五险一金，绩效奖金,职位描述：<p>工作职责<p>-运用数据挖掘/统计学习的理论和方法，深入挖掘和分析海量商业数据<p>-从系统应用的角度，利用数据挖掘/统计学习的理论和方法解决实际问题<p>-商业内容（文本广告、网页、图片、FLASH）的识别和反作弊技术研究<p>-指导和推进算法的工程化和评估优化<p><p>任职资格<p>-相关专业硕士（含）以上学历，拥有扎实的计算机基础理论知识<p>-2年以上机器学习、数据挖掘或图像识别的研究经验或工作经验 -熟悉机器学习的基本算法，对算法有较强的实现能力；对数据挖掘有足够的兴趣<p>-至少精通一门编程语言，熟练使用常用算法和数据结构，具备基本的工程编码能力<p>-具有统计或数据挖掘背景，并对机器学习算法和理论有较深入的研究优先；有大规模数据挖掘经验者优先；在互联网广告技术、NLP技术、图像识别、反作弊等方面有工作经验者优先<p>-务实、逻辑思维缜密、工作细致有耐心,北京 - 海淀区 - 西二旗 - 百度大厦,百度,移动互联网，数据服务,不需要融资,2000人以上,,https://www.lagou.com/gongsi/1575.html,http://talent.baidu.com/external/baidu/index.html,https://www.lagou.com/jobs/4103974.html
数据挖掘,18k-30k /北京 / 经验3-5年 / 硕士及以上 / 全职,广告营销<p>数据<p>数据挖掘,待遇优厚 面聊再说！,职位描述：<p>岗位职责<p>1. 了解客户需求，对数据分析产品进行总体架构设计。<p>2. 根据需求对核心算法进行优化。<p>3. 对特定主题进行建模，解决实际问题。<p>任职要求<p>1. 统计学、数学或计算机专业硕士及以上；3年以上数据挖掘工作经验。<p>2. 对数据有敏锐的感觉，善于思考和发现；<p>3. 对机器学习、文本挖掘、自然语言识别、网络爬虫相关技术有深入的认识；<p>4. 了解常用的数据分析工具，Hadoop、Hive、Storm及MySQL等分析实践经验；<p>5. 具有互联网广告行业经历优先；<p>6. 有电信运营商数据分析经验优先。,北京 - 东城区 - 东直门 - 东直门外大街46号天恒大厦A座1605,集奥聚合（GEO）,数据服务,B轮,150-500人,,https://www.lagou.com/gongsi/13179.html,http://www.geotmt.com/,https://www.lagou.com/jobs/1572826.html
资深数据挖掘工程师/专家,30k-60k /北京 / 经验5-10年 / 本科及以上 / 全职,广告营销<p>算法<p>大数据<p>数据挖掘,高速发展期，核心业务，牛人聚集，氛围好,职位描述：<p>职位描述：<p>1.负责用户和商户相关的数据挖掘和分析，用户定向相关技术研发；<p>2.负责评论数据的挖掘和知识图谱的研发；<p>3.负责营销相关的策略研发；<p>任职要求：<p>1.在以下方面有较为丰富的实战经验：1）自然语言处理； 2）机器学习；3）运筹学及优化；<p>2.有大数据处理分析经验，熟悉Hadoop， Hive， Spark等大数据处理平台；<p>3.至少精通Java语言、python、或者Scala之一；<p>4.有广告或推荐相关经验者优先。<p> ,北京市 - 朝阳区 - 望京 - 望京科创大厦,美团点评,移动互联网，O2O,D轮及以上,2000人以上,,https://www.lagou.com/gongsi/50702.html,http://www.meituan.com/,https://www.lagou.com/jobs/3393427.html
数据挖掘实习生,3k-6k /北京 / 经验不限 / 硕士及以上 / 全职,实习<p>算法<p>数据挖掘<p>机器学习<p>人工智能<p>建模,易车网旗下，五险一金，带薪休假，旅游团建,职位描述：<p>数据挖掘实习生<p>  岗位职责：<p>1、基本的数据库操作，包括但不限于从数据库（HDFS／MongoDB等）中读取数据；<p>2、数据清洗、数据探索、相关性分析等；<p>3、数据预处理，包括但不限于特征工程等；<p>4、数据挖掘模型选择、训练、调参、上线等；<p>5、对模型进行评估，并持续改进。<p>  任职资格：<p>1、数学、计算机专业，研究生在读；<p>2、了解机器学习常用算法，使用过python及机器学习库；<p>3、对数据敏感。,北京 - 海淀区 - 苏州街 - 苏州街16号神州数码大厦3层,精真估,移动互联网，广告营销,C轮,150-500人,KBB(A轮，B轮，天使轮)，易车(A轮，B轮，天使轮),https://www.lagou.com/gongsi/34679.html,http://www.sogou.com/,https://www.lagou.com/jobs/3475680.html
数据挖掘工程师,7k-12k /杭州 / 经验1-3年 / 大专及以上 / 全职,高级<p>中级<p>算法<p>大数据<p>数据分析<p>数据挖掘,周末双休，扁平管理，创业公司，晋升空间大,职位描述：<p>岗位描述：<p>1、负责完成相关数据抽取、数据清洗、数据探索、数据建模分析等工作；<p>2、参与数据挖掘算法的设计和开发:<p>岗位要求：<p>1、本科及以上学历，2-3年及以上相关经验，扎实的统计学、数据挖掘、机器学习理论基础，能够利用高等数学知识推演高维数学模型；,杭州 - 西湖区 - 西溪 - 公元里15-2层东云国体育,跃链,游戏，企业服务,不需要融资,50-150人,,https://www.lagou.com/gongsi/162053.html,http://www.yuechain.com/,https://www.lagou.com/jobs/4050977.html
数据挖掘实习生,4k-8k /北京 / 经验不限 / 本科及以上 / 全职,广告营销<p>python<p>算法<p>数据挖掘<p>机器学习<p>深度学习,六险一金，年底双薪，带薪年假，绩效奖金,职位描述：<p>工作内容：<p>1、广告相关各类数据整理和分析挖掘<p>2、广告检索策略优化的分析、设计和开发<p>  能力要求：<p>1、熟悉各类数据挖掘/机器学习相关的算法，逻辑思维清晰，对数据敏感<p>2、熟悉C/C++/Python语言及Shell编程<p>3、熟悉Linux平台及Hadoop系工具的使用<p>4、在各类计算机相关竞赛中获奖者加分,北京 - 朝阳区 - 大山子 - 恒通国际创新园c9,多盟,移动互联网，广告营销,不需要融资,500-2000人,,https://www.lagou.com/gongsi/1331.html,http://www.domob.cn/aboutus/index.htm?t=tab0,https://www.lagou.com/jobs/4029327.html
高级数据挖掘工程师/专家,20k-30k /杭州 / 经验3-5年 / 硕士及以上 / 全职,算法<p>数据挖掘<p>机器学习<p>深度学习<p>NLP<p>信息安全,阿里旗下，大牛多，不打卡,职位描述：<p>1.根据客户调研、个案分析，挖掘业务需求并清楚的梳理数据情况，通过智能模型的建设更高效的解决用户问题，并不断推进模型、算法升级；<p>2.熟悉并梳理海量、多元/源数据，结合业务最大化挖掘数据价值，并应用于实战；<p>3.根据算法及数据业务的发展需求，研究前沿技术，推进相关数据技术、产品的发展。<p>岗位要求：<p>1. 统计学、计算机科学、数学、数据挖掘等相关专业，扎实的统计学、数据挖掘、机器学习理论基础，2年以上数据挖掘相关经验；<p>2. 具有数据建模成功实践经验，扎实的编程基础，熟悉R或Python语言优先； <p>3. 熟练掌握Hive\SQL，拥有海量数据处理经验者优先，熟悉Hadoop优先； <p>4. 熟悉互联网安全或公共安全，对数据及风险有敏感度，能够开发创新而实际的分析方法以解决复杂的问题； <p>5. 熟悉互联网关系网络或轨迹领域数据挖掘方法；<p>6. 善于沟通，为人正直，正能量，乐于面对挑战，具备钻研精神,杭州 - 余杭区 - 仓前 - 海创园4-908,橙鹰,数据服务,不需要融资,150-500人,,https://www.lagou.com/gongsi/165939.html,http://baike.baidu.com/item/%E6%9D%AD%E5%B7%9E%E6%A9%99%E9%B9%B0%E6%95%B0%E6%8D%AE%E6%8A%80%E6%9C%AF%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8,https://www.lagou.com/jobs/4185757.html
数据挖掘工程师,15k-30k /上海 / 经验3-5年 / 本科及以上 / 全职,征信<p>数据<p>大数据<p>数据挖掘,吃饭停车回家 旅游股票医疗 返利为你准备好,职位描述：<p>职位描述：<p>1.  运用数据挖掘和机器学习方法和技术，深入挖掘和分析海量商业数据。<p>2.  不断完善和优化算法，以技术驱动公司业务成长，体现技术价值。<p>3.  数据挖掘模型设计，包括但不限于风控模型、用户画像、商家画像建模、文本分析和商业预测等。<p>  任职资格：<p>1.  计算机、数学或者统计学相关专业本科以上学历，3年以上工作经历。<p>2.  精通一门或多门开发语言（C++、Python和Java等），熟练掌握常用数据结构和算法。<p>3.  熟悉常用机器学习和数据挖掘算法，包括决策树、支持向量机、线性回归和以及神经网络等算法 。<p>  优先考虑：<p>1.  熟悉Spark等分布式机器学习框架，熟悉Hadoop/HBase/Hive等大数据处理平台 。<p>2.  有风控模型、征信系统实战经验。<p>3.  精通SQL语言。<p> ,上海 - 徐汇区 - 龙华 - 龙漕路200弄19号,返利网,电子商务,C轮,500-2000人,乐天(C轮)，海纳亚洲创投基金（SIG）(B轮)，启明创投(A轮),https://www.lagou.com/gongsi/70718.html,http://www.51fanli.com/,https://www.lagou.com/jobs/939442.html
金融数据挖掘,20k-30k /北京 / 经验1-3年 / 硕士及以上 / 全职,金融<p>数据<p>数据挖掘,核心员工股份， 业务规模增速快， 成长空间大,职位描述：<p>职位介绍: <p>1. 金融数据特征提取 <p>2. 金融数据挖掘， 识别金融风险. <p>3. 金融数值预测 <p><p>任职需求: <p>1. 计算机、电子、自动化、通信数学专业硕士及以上学历 <p>2. 熟悉数据处理流程， 熟练掌握经典数据挖掘算法. <p>3. 2年以上数据挖掘领域经验， 有过金融领域数据挖掘工作经验者优先. <p>4. 熟练掌握C/C++/java/Python/Scala等编程语言， 熟悉Hadoop和Spark系统， 熟悉MySQL， Redis数据库操作. <p>5. 有良好的沟通能力，目标清晰，逻辑思维能力强，有追求极致的自驱力。,北京 - 海淀区 - 知春路 - 知春路碧兴园1号楼,理财魔方,移动互联网，金融,A轮,15-50人,,https://www.lagou.com/gongsi/68138.html,http://www.licaimofang.com/,https://www.lagou.com/jobs/692457.html
数据挖掘与模型分析师,15k-25k /上海 / 经验1-3年 / 本科及以上 / 全职,数据分析<p>金融<p>数据挖掘<p>建模<p>BI<p>sas,福利多，晋升快，氛围好,职位描述：<p>岗位职责：<p>1.负责对公司业务中遇到的问题进行分析，产出分析报告；<p>2.提出建模需求并参与到建模过程中；<p>3.反馈公司数据质量和完整性存在的问题，不断完善优化公司的数据体系。<p><p>任职要求：<p>1.信用卡或消费金融行业从业1-3年； <p>2.985或211本科及以上学历，统计学、数学应用、经济学、计算机、生物学相关专业；<p>3.从事或参与过模型设计、建立、追踪等工作等。,上海 - 浦东新区 - 北蔡 - 沪南路2118号BHC中环中心西21F,萨摩耶金服,金融,B轮,150-500人,某著名行业风投(天使轮),https://www.lagou.com/gongsi/73604.html,http://www.smyfinancial.com/,https://www.lagou.com/jobs/3902087.html
数据挖掘工程师,18k-35k /北京 / 经验3-5年 / 硕士及以上 / 全职,算法<p>图像处理<p>数据挖掘<p>机器学习<p>深度学习<p>音视频处理,持牌消费金融、大数据、AI、薪酬福利,职位描述：<p>岗位职责：<p>1、 通过数据挖掘技术识别用户行为，识别用户价值； <p>2、参与活体识别、图像识别、OCR识别开发项目 <p>3、参与自然语言处理相关项目，开展标签提取、情感分析工作； <p><p>任职要求： <p>1. 熟悉常用数据挖掘算法，了解数据挖掘过程和理论方法；<p>2. 熟悉Hadoop，熟悉（MySql/Oracle/DB2），熟练应用Sql语句； <p>3. 能够熟练应用C/C++，Java ，R/Python/Scala 其中一种开发语言开展数据挖掘工作； <p>4. 有活体识别、图像识别、NLP自然语言开发工作经验者优先； <p>5、有很强的分析问题和解决问题的能力，有强烈的责任心； <p>6、踏实、细心、认真，有责任心，良好的团队协作，乐于沟通交流和分享； <p>7、硕士及以上学历，3年以上工作经验，计算机、图形学、数学等专业优先。,北京 - 朝阳区 - 望京 - 启阳路金辉大厦,马上金融,金融，移动互联网,不需要融资,2000人以上,,https://www.lagou.com/gongsi/136443.html,http://www.msxf.com/,https://www.lagou.com/jobs/3738948.html
高级数据挖掘工程师,25k-50k /成都 / 经验3-5年 / 本科及以上 / 全职,数据分析<p>算法<p>数据挖掘<p>机器学习<p>人工智能<p>大数据,人工智能，核心业务，牛人多，发展前景大,职位描述：<p>岗位职责：<p>1.    基于海量用户的咨询日志、消费行为等数据，运用数据挖掘、机器学习的理论方法，进行用户画像及用户行为分析；<p>2.    深入理解业务数据和跨项目的数据分析需求，设计、开发可扩展性的数据分析特征库；<p>3.    针对特定的业务场景，参与数据挖掘前沿算法的改进优化、技术研发创新；<p>4.    指导他人或独立完成挖掘项目的工程设计、评审、开发、测试及线上部署；<p>5.    理解业务部门提出的数据分析需求，支持面向业务的数据服务，提供业务运营优化建议。<p><p>任职资格：<p>1.    计算机、统计、数学及相关专业本科以上学历，硕士及以上优先；<p>2.    3年以上互联网行业数据挖掘、机器学习项目经验；<p>3.    熟练掌握分类、聚类、预测、关联分析、时间序列、深度学习等常用的数据挖掘算法，理解数据挖掘基本流程；<p>4.    熟练使用R/Python等至少一种数据挖掘工具；熟悉Linux环境常用命令及shell脚本；<p>5.    熟悉Hadoop生态体系，熟练使用hive、spark、impala等任意一种大数据处理语言；<p>6.    具备良好的团队合作意识、学习能力、分析问题和解决问题的能力，能够独立完成模型的线上实施部署；<p>7.    有电信数据用户识别、用户画像、应用识别等经验者优先；<p>8.    有NLP经验或文本数据分析工作经验者优先。,成都 - 武侯区 - 西部智谷,京东集团,电子商务，数据服务,上市公司,2000人以上,,https://www.lagou.com/gongsi/18139.html,https://www.jd.com/,https://www.lagou.com/jobs/4150935.html
数据挖掘工程师,25k-38k /北京 / 经验3-5年 / 本科及以上 / 全职,数据<p>数据挖掘,团队优秀，Google背景创始人,职位描述：<p><p>岗位职责：<p>1. 维护与改进因果树的数据挖掘、推荐系统等相关领域的算法及应用 ，包括数据抓取清洗、数据挖掘、数据ETL开发；<p>2. 负责整体数据系统的技术架构和数据架构设计；<p><p>职位要求： <p>1.热爱钻研，相信算法与数据能够帮助人们进行科学地决策；<p>2.熟悉海量数据处理和挖掘的基本算法，熟练互联网用户的行为分析和理解；<p>3.对数据有良好的敏感性，能够通过数据察觉到背后的业务变化和潜在问题；<p>4.熟练掌握 了解Linux脚本编程，熟悉服务器端编程SHELL / C / C++ 等其中一门编程语言；<p>5.了解搜索和爬虫技术，熟悉相关系统架构优先。,北京 - 海淀区 - 苏州街 - 苏州街昊海楼402因果树,InnoTREE,金融,B轮,50-150人,,https://www.lagou.com/gongsi/57049.html,http://www.innotree.cn/,https://www.lagou.com/jobs/2232250.html
数据挖掘工程师,30k-60k /上海 / 经验3-5年 / 本科及以上 / 全职,数据挖掘<p>数据分析,地铁沿线，领导好，年终奖，期权,职位描述：<p>岗位职责：<p>与产品运营合作进行网站埋点设计并进行网站数据分析<p>与产品运营合作并主导推进建立精准用户画像<p>与产品运营合作并主导推进数据挖掘应用，如：个人商品推荐、货架商品摆放、商品销量预测、智能送券<p>与产品运营合作分析营销活动效果，提导运营拉新用户，提升用户留存，提升目标转化率。<p><p>岗位要求：<p>1.统计学，数学，计算机等相关专业本科及以上学历。<p>2.三年以上数据分析经验；有零售领域数据分析经验者优先。<p>3.精通SQL编程，熟悉SQL优化原理。<p>4.熟悉常用的数据挖掘与分析算法，包括分类、聚类、关联规则分析<p>5.能熟练使用至少一种数据分析工具（开源工具如Weka优佳）。<p>6.熟悉至少一种编程语言，如：R、Python、Java。,上海 - 徐汇区 - 徐家汇 - 天钥桥路580号,番茄便利,移动互联网，电子商务,A轮,50-150人,蓝驰创投领投，IDG资本跟投(A轮)，IDG资本领投，英诺天使跟投(A轮),https://www.lagou.com/gongsi/226697.html,http://weibo.com/p/1006066310942554/home?from=page_100606&mod=TAB&is_all=1#place,https://www.lagou.com/jobs/3739462.html
数据分析师/数据挖掘,15k-20k /北京 / 经验1-3年 / 本科及以上 / 全职,数据分析<p>SPSS<p>数据挖掘,五险一金，餐补，交通补助，通讯补助,职位描述：<p>岗位职责：<p>1，收集和挖掘各业务线的数据需求，针对不同业务场景，与业务协作提炼出核心指标和分析框架，并呈现、跟踪、分析；能通过常规数据分析方法发现业务数据存在的异常、趋势、特点、可优化点等，通过数据描绘出整个业务流程、用户行为和重点环节的转化，帮助业务方更深刻的理解、使用和运营数据；<p>2，主动深入业务，理解业务运作逻辑，能结合公司规划，推动发现新的业务优化点和增长点，并建立相应的数据支持体系；<p>3，能主动向业务方输入自己的观点，提升业务方使用数据的频率；对业务进行常规报表解读、数据可视化工具使用的培训；                                          <p><p>岗位要求：<p>1，本科及以上学历，2年以上数据分析工作经验，统计、数学、计算机相关专业优先 ；<p>2，良好的数据敏感度，了解大数据相关的基础知识，熟悉常见的数据分析和处理方法，有数据质量控制意识；熟练使用MYSQL和tableau；<p>3，主动性强，能深刻理解业务，对数据化运营有一定了解；<p>4，自我驱动，有owner意识，交付能力强；跨团队与部门的沟通能力强，有较强的团队协作意识和能力；<p>5，优秀的商业分析能力、敏锐的数据洞察力、结构化思维能力；<p>6，良好的职业道德，较强的沟通协调能力，勇于承担压力和责任。,北京 - 海淀区 - 双榆树 - 北三环西路25号,北京国文互联,教育，移动互联网,不需要融资,15-50人,,https://www.lagou.com/gongsi/115357.html,http://www.xueguoxue.net/,https://www.lagou.com/jobs/3784134.html
高级算法与数据挖掘工程师,25k-50k /深圳 / 经验3-5年 / 本科及以上 / 全职,金融<p>数据<p>算法<p>数据挖掘,公司高速成长，与优秀人共事,职位描述：<p>职位描述：<p>从事各种机器学习、数据挖掘算法等工作，改进金融风控模型。<p>职位要求:<p>1、非常扎实的数学和机器学习基础，有数据挖掘领域的工作经验。<p>2、有从事过金融风控模型建设的实际经验者加分。<p>3、有深度学习或者迁移学习的实践经验者加分。<p>4、关注成效，能灵活运用各种算法解决实际问题。<p>5、喜欢跟踪机器学习领域的业界动态和发展趋势。<p>6、自我驱动。,- 科技园北区源兴科技大厦南座409,无秘,移动互联网，金融,B轮,150-500人,,https://www.lagou.com/gongsi/3058.html,https://www.wumii.org/jobs,https://www.lagou.com/jobs/1855452.html
数据挖掘高级工程师/技术专家,25k-50k /北京 / 经验3-5年 / 本科及以上 / 全职,数据<p>数据挖掘<p>机器学习,期权股票，15.5薪，6险一金，班车,职位描述：<p>工作描述：<p>1.用户行为数据挖掘，建立排序点击调权模型，提升系统转化率。<p>2.对接业务需求，负责排序特征工程，建立排序学习模型。<p>3.建立排序学习离线效果评估和线上效果验证的方案。<p>工作要求：<p>1.熟悉常用的数据挖掘算法，对排序场景下的机器学习算法有深刻理解，和丰富的应用经验。<p>2.熟悉常用的排序效果离线评估方案，对排序在线效果对比评估有分析经验。<p>3.熟悉常用的设计模式，代码整洁。<p>4.优秀的解决实际问题的能力和良好的学习习惯。,北京 - 朝阳区 - 望京 - 望京国际研发园,美团点评,移动互联网，O2O,D轮及以上,2000人以上,,https://www.lagou.com/gongsi/50702.html,http://www.meituan.com/,https://www.lagou.com/jobs/2688211.html
