job_name,job_request,position_label,job_advantage,description,work_addr,comp_name,comp_domain,comp_stage,comp_scale,comp_invest,lagou_comp_page,comp_index_page,lg_url
数据挖掘工程师,18k-36k /上海 / 经验3-5年 / 本科及以上 / 全职,广告营销<p>算法<p>数据挖掘<p>机器学习,扁平化，技术大牛，算法，广告平台,职位描述：<p>算法工程师<p>  岗位职责：<p>1、推荐、流量、广告等业务中的算法设计及实现。<p>2、内容资讯产品中，自然语言处理相关的算法设计及实现。<p>3、互联网产品中数据挖掘算法的设计及实现。<p>  岗位要求：<p>1、计算机及电子，自动化，统计，数学相关专业本科以上学历。<p>2、三年以上算法实施经验，有完整的机器学习/自然语言处理项目经验。<p>3、熟练使用Hadoop，Spark;精通Java/Scala至少一门编程语言。<p>4、良好的逻辑思维能力，有较强的沟通能力和逻辑表达能力。,上海 - 浦东新区 - 张江 - 张江祥科路111号腾飞科技楼2号楼3F,传音控股,移动互联网，硬件,不需要融资,500-2000人,,https://www.lagou.com/gongsi/102833.html,http://www.tecno-mobile.com/,https://www.lagou.com/jobs/4066579.html
数据挖掘工程师,13k-25k /上海 / 经验1-3年 / 本科及以上 / 全职,机器学习<p>深度学习<p>大数据<p>数据分析<p>数据挖掘,科学院背景，弹性工作，老板奈斯，带薪年假,职位描述：<p>【岗位职责】<p>1、负责分析挖掘客户/行业对大数据产品的需求（应用场景），利用数据分析结论提升客户业务能力。例如：文本挖掘，用户画像，个性化推荐，销量预测，风险预测等；<p>2、进行大数据场景下的数据统计、数据挖掘、机器学习、深度学习，包括数据整理、模型建立、模型应用、评估优化等；<p>3、将客户需求准确转化为可执行的数学模型，针对不同的应用场景，负责编写数据挖掘算法及对其的优化；<p>4、基于需求分析/运营支持/商业报告等成果，抽取典型用户/客户/行业/产品分析模型并与开发团队沟通实施方案及构建产品原型；<p>5、支持售前团队对重要或典型客户的访谈调研工作。<p>【职位要求】<p>1、统计学、数学或计算机相关专业211、985硕士以上学历；<p>2、拥有统计学专业知识，有2年及以上数据产品建模及分析工作经验(包括但不限于网站/社交/电商/金融等领域)；<p>3、熟练掌握Python/R/SAS/SPSS等至少一种数据挖掘工具；<p>4、熟悉常用机器学习和数据挖掘算法，例如逻辑回归，决策树，朴素贝叶斯，随机森林，神经网络，GBDT，XGboost等；<p>5、对于Spark/Hadoop/HBase/Hive等大数据处理平台具备一定了解，有系统实际操作经验者优先；<p>6、有实际数据挖掘项目经验者优先。<p>7、责任心强、具备优秀的学习能力，能独立分析和解决问题，具有较强的沟通技巧和团队协作能力。,上海 - 徐汇区 - 漕宝路 - 合川路2679号虹桥国际商务广场A座,品见智能,数据服务,不需要融资,15-50人,,https://www.lagou.com/gongsi/271718.html,https://www.pintechs.com/,https://www.lagou.com/jobs/3700160.html
数据挖掘工程师（工业能源...,20k-40k /上海 / 经验3-5年 / 硕士及以上 / 全职,软件开发<p>机器学习<p>数据挖掘<p>自然语言处理,五险一金，商业保险，年度体检，弹性工作,职位描述：<p>岗位职责:<p>1.负责构建用能源签体系框架，对海量能源、交易、公开数据等进行分析，挖掘能源特征；<p>2.针对行业工业能源需求，负责大数据产品的规划，需求分析和产品设计和定义；<p>3.基于现有真实用户行为数据，能够从数据中发现能源的需求和业务场景；<p>4.参与业务部门临时数据分析需求的调研、分析及实现；<p>5.监测分析产品运营状况，持续优化产品功能改造和业务拓展方向，提出和落实产品优化改造方案。<p>6.撰写专题大数据分析报告。<p><p>任职要求：<p>1、统计学，数学，计算机等专业硕士及以上学历，3年以上数据分析工作经验<p>2、扎实的数理统计理论知识，如描述性统计，推断性统计，多元统计分析等<p>3、熟悉数据挖掘理论与方法，如聚类分析，决策树，逻辑回归，关联规则等<p>4、熟练使用SQL语言进行各种复杂的数据处理和汇总统计分析<p>5、熟练使用SPSS，SAS，R，Python中的任一工具进行数据分析工作,上海 - 杨浦区 - 上海市杨浦区政立路477号同和国际大厦B座16楼,华院数据,企业服务，数据服务,C轮,500-2000人,,https://www.lagou.com/gongsi/83866.html,http://www.huaat.com/,https://www.lagou.com/jobs/4076946.html
数据挖掘工程师,20k-40k /上海 / 经验3-5年 / 硕士及以上 / 全职,资深<p>数据分析<p>算法<p>图像处理<p>数据挖掘<p>机器学习,大平台，高薪，美女多，前五券商,职位描述：<p>1. 根据公司产品和业务需求，利用数据挖掘等工具对多种数据源进行诊断分析，建立分析模型并优化，为公司运营决策、产品设计等方面提供数据支持；<p>2. 负责项目的需求调研、数据分析、商业分析和数据挖掘模型等，通过对运营数据进行分析挖掘数据价值；<p>3. 整理编写商业数据分析报告，及时发现和分析其中变化和问题，为业务发展提供决策支持；<p>4. 梳理业务团队的业务需求，制定数据报表；<p>任职要求：<p>1. 统计学、数学或计算机、数理统计或数据挖掘专业方向相关专业本科或以上学历；有扎实的数据统计和数据挖掘专业知识；<p>2. 熟练使用数理统计、数据分析、数据挖掘工具软件（SPSS、R、Python等的一种或多种），能熟练使用SQL读取数据；<p>3. 使用过 逻辑回归、神经网络、决策树、聚类 等的一种或多种建模方法；<p>4. 2年以上数据分析工作经验（社招）；<p>5. 具有金融行业项目经验的相关经验者优先考虑；<p>6. 主动性强，有较强的责任心，积极向上的工作态度，有团队协作精神。,上海 - 浦东新区 - 陆家嘴 - 保利广场E座,上元教育集团,教育,不需要融资,500-2000人,,https://www.lagou.com/gongsi/70160.html,http://www.syedugroup.com/,https://www.lagou.com/jobs/3214084.html
资深数据挖掘工程师（数据...,25k-45k /上海 / 经验3-5年 / 本科及以上 / 全职,资深<p>数据<p>数据挖掘<p>大数据,六险一金、弹性工作、奖金丰厚、技术牛人多,职位描述：<p>工作内容：<p>1.精准营销：分析互联网数字营销数据，基于大数据平台建模，提高营销的ROI <p>2.用户画像：负责构建用户数据模型，挖掘用户群体属性、潜在种子用户以及用户偏好等信息 <p>3.评分模型：各种场景下的评分需求，访客价值评分、客户诊断评分、节目效果评分等等<p>4.异常检测：能够对于数据异常，流量作弊情况进行及时预警 <p><p><p>职位要求：<p>1.理解业务的定位、目标、业务问题的本质。喜欢折腾数据并从数据中发现价值<p>2.具备数理统计、数据挖掘、机器学习或相关背景，善于用数据和算法解决实际问题<p>3.具备良好的逻辑思考能力和快速的学习能力<p>4.熟悉python、java、R等语言，有使用科学计算第三方库或工具的经验,上海 - 静安区 - 南京西路 - 南京西路1468号中欣大厦 35、36层,Gridsum 国双,数据服务，企业服务,上市公司,500-2000人,,https://www.lagou.com/gongsi/3038.html,http://www.gridsum.com/,https://www.lagou.com/jobs/2660309.html
数据挖掘工程师,18k-30k /上海 / 经验3-5年 / 本科及以上 / 全职,大数据<p>数据挖掘,大数据平台，弹性工时，友好氛围,职位描述：<p>岗位职责：<p>1. 支持京东国际化项目运营数据分析、模型开发，亿级用户画像及推荐<p>2. 通过海量数据发掘深入理解APP、PC用户，为产品策略及战略发展提供数据支撑<p>3. 分析研究数据与业务的关联，设计开发可扩展的算法模型，挖掘用户属性、行为特征进行应用创新<p>  职位要求：<p>1.计算机及相关专业本科以上学历，具有良好的数学、数据挖掘、深度学习等计算机相关知识<p>2.互联网大数据计算领域3年以上经验<p>3.精通Hadoop/Spark/TensorFlow<p>4.精通推荐系统，有画像相关经验优先<p>5.对技术、大数据充满热情，有团队合作精神。<p>---------------------------------,上海 - 长宁区 - 北新泾 - 淞虹路207号明基广场A栋,京东,移动互联网，电子商务,上市公司,500-2000人,,https://www.lagou.com/gongsi/44548.html,http://www.jd.com/,https://www.lagou.com/jobs/3408788.html
数据挖掘架构师,30k-40k /上海 / 经验5-10年 / 本科及以上 / 全职,资深<p>高级<p>数据挖掘<p>机器学习<p>深度学习<p>人工智能,平台好 氛围好,职位描述：<p>岗位职责：<p>1.运用数据挖掘/统计学习的理论和方法，深入挖掘和分析公司及用户相关数据；<p>2.构建规则引擎，利用自然语言处理技术对大规模文档进行结构化处理，构建智能数据处理流程与系统；<p>3.从系统应用的角度，利用数据挖掘/统计学习的理论和方法解决实际问题，将分析方法工程化、应用化；<p>4.关注机器学习、数据挖掘、人工智能等方向的前沿研究；<p>5.指导和培训工程师，提升团队的机器学习、人工智能整体水平；    <p><p>岗位要求：<p>1.熟悉数据统计模型和挖掘技术，熟悉统计工具（R， SAS， SPSS 等）；<p>2.熟悉NLP/NLU 领域理论知识，有深度学习、搜索引擎、推荐系统相关技术经验者优先；<p>3.有独立完整的建模实践经验，有海量数据处理实践经验；<p>4.精通至少一门编程语言(Scala，Python， Java等)；<p>5.有构建知识图谱或预警系统等相关项目经验；<p>6.有使用Spark 进行数据分析的项目经验等；<p>7.能够研发创新方法以解决常规算法不能解决的问题；<p>8.有较好的沟通表达能力，有带队经验者优先考虑；    ,上海 - 普陀区 - 长征 - 怒江北路302弄6号3楼,驴妈妈旅游网,电子商务，旅游,D轮及以上,2000人以上,,https://www.lagou.com/gongsi/5918.html,http://www.lvmama.com/,https://www.lagou.com/jobs/3451301.html
数据挖掘算法工程师,15k-30k /上海 / 经验1-3年 / 本科及以上 / 全职,数据分析<p>算法<p>大数据<p>机器学习<p>数据挖掘<p>自然语言处理,六险一金，定期体检，团建旅游，年终奖,职位描述：<p>职位介绍：<p>1. 通过机器学习、深度学习等技术，帮助客户建立数据挖掘模型，解决实际业务问题。<p>2. 负责基础算法库、建模工具和建模框架的开发工作，不断对已有算法、工具和框架进行优化，提升数据挖掘效率。<p><p>岗位要求：<p>1. 熟悉常用机器学习、深度学习等数据挖掘技术，了解不同模型的特性，理解相关数据挖掘算法，并能熟练使用主流的开源数据挖掘工具。<p>2. 有丰富的数据挖掘实践经验，参加过实际的数据挖掘项目或比赛，了解实际建模的一般原则和方法。参加过数据挖掘比赛，并获得较高排名者优先。<p>3. 熟悉下列任意一种数据分析软件R/MATLAB/Python。<p>4. 熟悉linux平台、熟悉脚本（shell、python等）编程。<p>5. 熟悉Hadoop、spark，具有分布式数据挖掘项目经验者优先。<p>6. 具有良好的学习能力、沟通能力和团队合作精神，对待问题积极、乐观、负责。,上海 - 浦东新区 - 张江 - 郭守敬路498号(浦东软件园郭守敬园)3号楼3302,明略数据,数据服务,C轮,150-500人,,https://www.lagou.com/gongsi/62831.html,http://www.mininglamp.com/,https://www.lagou.com/jobs/3695754.html
数据挖掘,10K-20K /上海 / 经验不限 / 本科及以上 / 全职,股票<p>金融<p>证券<p>建模<p>数据分析<p>数据挖掘,完善的培训，强职业规划，强队友,职位描述：<p>岗位职责：<p>1、数据处理程序开发<p>2、数据库建设和维护<p>3、数据建模和分析<p>  岗位要求：<p>1、计算机、数学、统计或理工科类专业本科以上学历；<p>2、熟悉SQL，数据库操作，<p>3、具有基于Python，R，Matlab等工具进行数据挖掘类编程经验者优先，<p>4、热爱数字和模型分析工作，具有机器学习实践经验者优先。<p>  其他要求：<p>1、  对数据分析富有激情和创造力；<p>2、  对金融市场波动研究具有热情；<p>反应敏捷，善于沟通，有较好的团队协作精神。,上海 - 黄浦区 - 淮海路 - 力宝广场,无花果资产,金融,不需要融资,15-50人,,https://www.lagou.com/gongsi/208768.html,http://www.wisehedge.com/,https://www.lagou.com/jobs/3175778.html
数据挖掘工程师,10k-15k /上海 / 经验1-3年 / 本科及以上 / 全职,算法<p>机器学习<p>大数据<p>数据分析<p>数据挖掘<p>医疗健康,团队优秀，成长快速，弹性时间，发展前景,职位描述：<p>岗位描述：<p>1.负责相应的数据分析项目；<p>2.应用先进的统计建模、数据挖掘、机器学习等方法建立符合医药行业特征和需求的数据模 型解决相关问题；<p>3.根据项目需求进行针对性的数据分析，在分析项目出现问题时，迅速锁定问题源头并提出解决方案；<p>4.积极从顶尖最新科研文献中学习新的算法，用于开发新的数据分析工具。<p><p>任职要求：<p>1. 本科及以上学历，生物信息学，人工智能，数据挖掘，应用数学、统计、计算机、信息技术等相关专业，能熟练阅读英文材料；<p>2. 两年以上数据分析和挖掘或者行业研究等方面的相关工作经验，有医疗项目经验者优先；<p>3. 具备较好的抗压能力、沟通能力和团队精神，勇于承担技术难度大、有挑战性的工作任务，能够直面问题，敢于承担风险和责任，并协调相关资源；<p>4. 具备扎实的理论基础（统计分析、假设检验、预测性模型），熟悉回归、分类、聚类等算法，熟悉数据统计建模、数据挖掘、机器学习方法，精通分类模型；<p>5. 有很强的数据敏感度，能从海量数据提炼核心结果；能系统化的分析问题的根源及因果，并确定核心关键点；有丰富的数据分析、挖掘、清洗和建模的经验；<p>6. 熟悉R语言，matlab，java，Linux、Python、SQL、SAS，stata，spss中任意一种或多种。 ,上海 - 闸北区 - 场中路 - 江场三路76号4楼,翼依,移动互联网，医疗健康,A轮,15-50人,GGV Capital（专注于美国和亚洲地区扩展阶段企业的领先风险投资公司）(A轮)，LillyAsiaVentures （专注于亚洲尤其是中国医疗健康领域的股权投资）(天使轮),https://www.lagou.com/gongsi/34482.html,http://www.hitales.cn/,https://www.lagou.com/jobs/4147118.html
数据挖掘工程师,15k-30k /上海 / 经验1-3年 / 本科及以上 / 全职,中级<p>算法<p>数据挖掘<p>机器学习<p>深度学习<p>人工智能,股票期权，六险一金，年终奖，补助,职位描述：<p>岗位职责：<p>基于海量用户行为，建立用户评估数据挖掘模型，可能包括但不限于： 1.用户风险评分； 2.用户价值评分； 3.用户偏好预测；4.营销管理模型<p>任职要求：<p>1.1年以上数据挖掘、机器学习领域经验；<p>2.熟悉各类分类与回归算法的实现和参数调优（如逻辑回归、SVM、神经网络、决策树、贝叶斯等）；<p>3.熟悉各类变量筛选与降维算法；<p>4.熟悉R、C++、Java或者Python等程序设计语言；<p>5.有很强的逻辑思维能力、优良的沟通表达能力；<p>6.有金融行业用户评分建模、互联网分布式大数据挖掘经验者优先,上海市 - 长宁区 - 镇宁路 - 江苏路398号舜元企业发展大厦,集奥聚合（GEO）,数据服务,B轮,150-500人,,https://www.lagou.com/gongsi/13179.html,http://www.geotmt.com/,https://www.lagou.com/jobs/3573369.html
机器学习/数据挖掘工程师（...,20k-35k /上海 / 经验1-3年 / 本科及以上 / 全职,算法<p>数据挖掘<p>机器学习,五险一金，下午茶，公司氛围好，领导超好,职位描述：<p>【工作职责】<p>-负责百度凤巢的算法改进  <p>-基于大规模用户行为，以效果为目标，建立并优化推荐系统的基础算法和策略 <p>-应用机器学习等尖端技术，针对海量信息建模，挖掘潜在商业价值 <p> -负责在线广告投放系统的核心技术创新与优化 <p>-提高在线广告的相关度、用户体验、投放效果及变现能力<p>【任职资格】<p>-计算机或相关专业硕士以上学历 <p>-良好的逻辑思维能力，和数据敏感度，能能够从海量数据中发现有价值的规律 <p>-优秀的分析和解决问题的能力，对挑战性问题充满激情 <p>-良好的团队合作精神，较强的沟通能力 <p>-良好的技术领导能力，有能力开辟一个技术方向，带动和引导一个技术方向的规划、研发 <p>-熟悉C/C++语言编程，对数据结构和算法设计有较为深刻的理解 <p>【具备以下能力之一】<p>-熟悉大规模数据挖掘、机器学习、分布式计算等相关技术，并具备多年的实际工作经验  <p>-具备大规模推荐系统的研发经验(推荐算法设计和实现/推荐系统评估方法研究)  <p>-具备自然语言处理、信息过滤、主题提取、分类聚类、个性化用户建模、文本挖掘等相关领域知识  <p>-具备机器学习理论、算法的研究和实践经验 <p>-具备分布式相关项目研发经验（如分布式存储/分布式计算/高性能并行计算/分布式cache等） <p>-具备搜索引擎、广告投放、反作弊相关技术的知识和经验,上海 - 浦东新区 - 陆家嘴 - 上海研发中心,百度,移动互联网，数据服务,不需要融资,2000人以上,,https://www.lagou.com/gongsi/1575.html,http://talent.baidu.com/external/baidu/index.html,https://www.lagou.com/jobs/3971638.html
数据挖掘顾问,12K-24K /上海 / 经验3-5年 / 本科及以上 / 全职,资深<p>高级<p>数据分析<p>数据挖掘<p>机器学习<p>深度学习,团队氛围好，发展空间大，团队美女多,职位描述：<p>岗位职责：<p>1、用机器学习算法，开展数据挖掘工作，指导业务发展。<p>2、基于多源、海量数据的统计、特征选择、模型训练及检验评价，实现用户画像、社群发现、热点发现、特定兴趣人群挖掘等方面的研发与应用。<p>3、进行电信业务运营数据分析及市场状况分析。<p>4、负责专项数据的业务逻辑分析与数据挖掘及相关产品开发。通过数据分析，提出对电信业务体验的持续改善并推进优化等。<p>5、带领团队完成领导要求的其他挖掘工作<p>岗位要求：<p>1、统计学，数学、计算机等相关专业，本科及以上学历，3年以上电信行业大数据挖掘经验；<p>2、熟悉CRISP-DM流程，从事过机器学习、数据挖掘、统计分析、推荐等算法相关的项目经验，熟悉常见的概率统计、数据挖掘、机器学习算法<p>3、精通SPSS/SAS等主流统计分析软件进行建模分析者优先；<p>4、有多个实际数据挖掘实施项目经验，有海量数据处理和挖掘经验者优先；<p>5、具备Data和 Business的超凡敏感度、敏捷的思维与解决复杂问题的能力<p>6、优秀的沟通与团队协作能力，勇于探索与坚持创新。,上海 - 浦东新区 - 世纪公园 - 丁香路750号,东方国信,数据服务,上市公司,2000人以上,,https://www.lagou.com/gongsi/138623.html,http://www.lagou.com/gongsi/138623.html,https://www.lagou.com/jobs/3727559.html
数据挖掘分析师,16k-30k /上海 / 经验1-3年 / 硕士及以上 / 全职,算法<p>大数据<p>数据分析<p>数据挖掘,业务依赖的数据产品，强规划力的执行团队,职位描述：<p>岗位职责：<p>1.   作为模型和算法角色，参与客户数据归集、特征提炼和策略应用的流动数据化客户体系搭建，在营销、授信、反欺诈、智能客服、催收各模块进行数据挖掘杠杆化赋能；<p>2.   和核心运营、工程团队一起，定义和解构模型和算法在大数据量（分布式）和实时数据（流式）环境下的工程实现，对准确性和时效性的平衡优化负责；<p>  岗位要求：<p>有扎实的数学功底（概率统计、线性代数、微积分）；<p>有扎实的学术研究功底，会找寻和整理指定领域发展变化paper，能自如的读懂paper，并能解释其中的原理和适用问题域（自然语言处理、对抗模型）；<p>对数学建模领域有多年的自驱实践，在变量分析、分类预测、聚类、关联各环节有模型选择和算法优化的自信（逻辑回归、决策树、k最近邻、SVM、神经网络）；<p>有用python + R进行小样本数据处理、挖掘和分析的能力，有一定的表述解释能力；<p>有大数据计算和存储平台（M/R、spark、storm）的实践基础会更好。,上海 - 黄浦区 - 外滩 - 圆明园路219号,众安保险,金融,上市公司,2000人以上,众安在线香港上市首日市值破千亿，捐款百万获得幸运代码：06060.HK(上市公司),https://www.lagou.com/gongsi/29824.html,http://www.zhongan.com/,https://www.lagou.com/jobs/3810402.html
数据挖掘专家-P7-风险与决...,25k-50k /上海 / 经验3-5年 / 本科及以上 / 全职,算法<p>数据挖掘<p>机器学习<p>风险识别<p>深度学习<p>风控算法,顶尖的团队，大牛云集，核心业务，成长晋升快,职位描述：<p>可以base上海/杭州<p>工作职责：1、与风险策略分析师紧密合作，通过分析/挖掘数据，探索业务机会点并能贡献自己对业务的独特见解；  2、基于历史风险和专家经验，通过有监督和无监督的方法结合，建立针对欺诈行为的预测模型，并且持续优化；  3、平衡体验的便捷和安全，通过优化理论和方法，设计并实施风险-收益最优化的决策。 <p>任职资格：1、计算机、数学、统计、金融等相关专业的硕士或以上学历；  2、三年以上数据挖掘或者机器学习相关工作经验；  3、熟练掌握机器学习算法（或者对于最优化理论和方法有所研究和实践），熟练运用SQL、R、Python等工具；  4、突出的分析问题和解决问题能力，自我驱动，并且具备较强的学习能力、创新应用能力及沟通协调能力；  5、拥有分布式图计算，实时流计算（Spark/Storm）、海量数据处理（Hadoop/Hbase/Hive）经验者优先；有盗用欺诈作弊套现等风险识别工作经验者优先；有深度学习研究经验者优先。,上海 - 浦东新区 - 陆家嘴 - 上海中心,蚂蚁金服集团,金融，移动互联网,B轮,2000人以上,,https://www.lagou.com/gongsi/153849.html,https://www.antfin.com/,https://www.lagou.com/jobs/3511149.html
数据挖掘工程师（龙珠直播）,20k-35k /上海 / 经验3-5年 / 本科及以上 / 全职,直播<p>算法<p>数据挖掘<p>数据分析,五险一金，餐饮补贴，交通补贴，通讯补贴,职位描述：<p>职位描述：<p><p>1. 负责公司核心产品重要场景的推荐技术方案设计；<p><p>2. 高并发、高可用推荐系统架构研发和优化；<p><p>3. 推荐算法策略的实现、实验评估及优化迭代；<p><p><p><p>任职资格：<p><p>1.  计算机或者统计学相关专业本科以上学历， 有三年以上的数据挖掘工作经验，有互联网大数据分析经验，广告行业经验者优先；<p><p>2.  精通Python/Java/C++编程，熟悉并应用过常用分类、聚类等机器学习算法；<p><p>3.  有自然语言处理、个性化推荐、风险控制、广告精准投放经验者优先；<p><p>4. 具有较强的逻辑思维和责任感 ，良好的团队合作精神和积极主动的沟通意识 。,上海 - 浦东新区 - 花木 - 陆家嘴软件园,PPTV聚力,文化娱乐,D轮及以上,500-2000人,弘毅(D轮及以上)，苏宁(D轮及以上),https://www.lagou.com/gongsi/17291.html,http://www.pptv.com/,https://www.lagou.com/jobs/3991393.html
数据挖掘助理工程师,5k-10k /上海 / 经验1年以下 / 本科及以上 / 全职,数据<p>数据挖掘,CIO直属助理工程师，学习空间大,职位描述：<p>职位描述<p>1. 处理行业数据，为研究报告提供数据支持和准备<p>2. 参与客户数据分析，提供运营和产品部门统计分析结果<p>3. 参与分析算法设计和开发，协助提升已有模型和算法精度效率<p><p>职位要求<p>1. 计算机及相关专业本科学历<p>2. 熟悉 MySQL 或 PostgreSQL 数据库，熟悉 SQL 语法<p>3. 了解 Python 语言，熟悉正则表达式<p>4．工作认真负责，细致严谨；对数据敏感，有学习和探索精神,上海 - 徐汇区 - 田林 - 漕宝路66号光大会展中心B座1106室,众标网络科技,电子商务，企业服务,A轮,50-150人,真格基金(天使轮),https://www.lagou.com/gongsi/38786.html,http://www.zhongbiao.mobi/,https://www.lagou.com/jobs/1150899.html
机器学习（数据挖掘）,30k-60k /上海 / 经验3-5年 / 本科及以上 / 全职,hadoop<p>机器学习<p>大数据<p>数据挖掘,大平台,职位描述：<p>岗位职责：<p>1、以大数据+机器学习为驱动力，在交易各个环节进行优化，提升交易体验和效率，包括：业务指标分析、用户画像等；<p>2、建立和持续优化业务模型；<p>3、编写相应设计文档。<p>任职要求：<p>1、计算机、数理统计、数据挖掘、机器学习或相关专业本科以上学历；<p>2、熟悉大规模数据挖掘、机器学习、分布式计算等相关技术，并具备3年以上的实际工作经验；<p>3、熟悉java语言，熟悉mysql、hive等数据仓库的使用，熟悉大数据开发平台（Hadoop/Hive/Spark/Storm)；<p>4、具有较强学习能力、自我驱动能力、责任感。,上海市 - 长宁区 - 中山公园 - 兆丰广场,美团点评,移动互联网，O2O,D轮及以上,2000人以上,,https://www.lagou.com/gongsi/50702.html,http://www.meituan.com/,https://www.lagou.com/jobs/3245684.html
数据挖掘&算法工程师,18k-30k /上海 / 经验1-3年 / 本科及以上 / 全职,广告营销<p>高级<p>算法<p>数据<p>数据挖掘,领导大牛，团队优秀，就差你了,职位描述：<p>岗位要求：<p>1 互联网相关行业1年以上经验，有互联网广告经验者优先。<p>2 熟悉和了解互联网广告常见模式。<p>3 熟练掌握java，c++等开发，至少掌握一门脚本处理语言（python，awk，shell等）。<p>4 了解和熟悉常见广告特征模型，有模型预估先关经验优先。<p>5 较强的逻辑思维能力，具备较强的分析问题和解决问题的能力。<p>工作职责：<p>1 负责广告投放效果优化，包括广告投放机制的优化，ctr的提升等。<p>2 负责在线广告的计费和反作弊策略。<p>3 负责广告质量度模型，点击率模型的搭建和优化。,上海 - 浦东新区 - 东外滩 - 浦东大道720号国际航运金融大厦,哔哩哔哩,移动互联网，文化娱乐,未融资,500-2000人,,https://www.lagou.com/gongsi/30830.html,http://www.bilibili.com/,https://www.lagou.com/jobs/2715949.html
文本图像分析与数据挖掘工...,15k-30k /上海 / 经验不限 / 本科及以上 / 全职,媒体<p>搜索<p>算法<p>数据挖掘<p>推荐<p>电商,发展，福利，团队,职位描述：<p>职位描述：<p>1、负责小红书社区和电商基础数据挖掘核心技术研究和开发；<p>2、海量数据上的数据挖掘、特征工程，研究文本、图片、视频等媒体资源的形态、特点和规律；<p>3、为搜索和推荐系统，提供核心算法和基础特征，对推荐效果做出合理地调整或改进；<p><p><p>任职要求：<p>1、互联网行业研发工作经验，热爱互联网，对推荐技术、探索未知领域有浓厚的兴趣；<p>2、优秀的分析问题和解决问题的能力，对解决具有挑战性问题充满激情；<p>3、熟悉Python／Java / Golang 等语言，linux平台、shell编程；<p>4、具有良好的沟通能力，和良好的团队合作精神；<p>5、有数据挖掘、机器学习、NLP背景的优先；<p>6、有信息挖掘/统计分析工作经验。,上海 - 黄浦区 - 新天地 - 马当路388号SOHO复兴广场D座,小红书,生活服务，电子商务,C轮,500-2000人,,https://www.lagou.com/gongsi/6542.html,http://www.xiaohongshu.com/,https://www.lagou.com/jobs/3132276.html
高级游戏数据挖掘,15k-23k /上海 / 经验1-3年 / 本科及以上 / 全职,游戏<p>数据分析<p>SPSS<p>大数据<p>数据挖掘,福利好，待遇好，上市公司,职位描述：<p>工作职责<p>1、构建并完善游戏项目运营数据分析体系，并负责日常游戏相关业务的数据整理、统计、分析，撰写和汇总分析报告； <p>2、针对游戏项目进行专项数据分析，包括并不限于用户价值、流失、游戏生态、活动版本分析、用户画像分析、用户付费行为分析，为运营决策、产品方向提供数据支持； <p>3、研究游戏的用户精细化运营，能够使用R、Python等数据分析编程语言根据业务需求定制开发相应的算法； <p>4、理解数据挖掘模型及预测分析结果，撰写相关分析报告； <p>5、了解数据仓库及商务智能背景，熟练掌握一类数据可视化工具； <p>6、沉淀分析思路与框架，提炼数据产品需求，数据技术与开发团队协作进行数据建模工作，推动完善游戏精准化数据运营分析体系。<p>任职资格<p>1、2年或以上工作经验，至少1年或以上从事数据分析工作，对数据分析感兴趣； <p>2、拥有手游完整项目数据分析经验，有丰富的跨团队、部门的项目资源整合能力，能够独立开展研究项目； <p>3、理工科专业背景，硕士及以上学历，计算机或统计学相关专业硕士及以上学历尤佳； <p>4、有数据科学、机器学习与数据挖掘基础知识尤佳； <p>5、精通Python、R等数据分析编程语言； <p>6、具备良好的逻辑思考和分析能力、对数据敏感，熟悉数据收集、数据分析、数据建模和数据挖掘方法； <p>7、有很强的事业心、责任感，良好敬业精神、团队精神与人际沟通能力。,上海 - 徐汇区 - 上海市徐汇区宜山路711号2号楼游族大厦,游族网络,移动互联网，游戏,上市公司,500-2000人,,https://www.lagou.com/gongsi/14983.html,http://www.yoozoo.com/,https://www.lagou.com/jobs/4044449.html
数据挖掘与分析岗,15k-30k /上海 / 经验3-5年 / 本科及以上 / 全职,数据分析<p>支付<p>大数据<p>数据挖掘,发展空间大，公司平台大,职位描述：<p>岗位职责：<p>1、负责部门项目的数据需求调研、数据统计、可视化展现等工作；<p>2、围绕业务经营的策略以及业务运营中的潜在问题，展开专项数据论证分析，对数据异常及时预警，能独立完成报告；<p>3、具备互联网支付产品的经验和独到的理解，熟悉数理统计、数据分析和挖掘的方法；<p>4、基于数据仓库参与搭建数据监测指标库、风险模型库和数据挖掘框架的构建及评估等工作；<p>5、完成领导交办的其他工作。<p><p>岗位要求：<p>1、2年以上互联网或支付行业相关工作经验，熟悉支付行业和产品，具有大数据的分析和处理，对数据挖掘、机器学习有所研究和实际工作经验，了解支付及反洗钱相关法律法规；<p>2、技能要求：熟练EXCEL的透视图和VBA；熟练使用数据库(mysql\DB2\Oracle)相关操作及表设计经验；至少熟练SAS、Python、R、SPSS等数据分析软件中的一门。,上海 - 浦东新区 - 世纪公园 - 陆家嘴世纪金融广场,通联支付,移动互联网，O2O,不需要融资,2000人以上,,https://www.lagou.com/gongsi/24529.html,http://www.allinpay.com/,https://www.lagou.com/jobs/4074559.html
